,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
1404,"Greens with Bacon, Mushrooms, and Blue Cheese",5.0,110.30769230769229,172.785,49.333333333333336,15.4,130.39130434782606,28.571428571428577,80.32000000000001,0.0,40.0,45.22222222222222,49.38461538461539,14.666666666666668,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,10.106382978723406,6.2727272727272725
1429,Fresh Fennel Vichyssoise,4.375,24.025641025641022,25.165000000000003,25.333333333333336,13.676363636363636,39.21739130434783,33.92857142857143,17.22,8.0,48.0,19.77777777777778,10.615384615384615,19.0,2.5,21.266666666666666,0.0,14.833333333333336,19.0,15.4,15.294117647058824,22.25,11.666666666666668,0.0,5.2,12.96,12.61904761904762,8.454545454545455,14.181818181818183,18.11111111111111,0.0,0.0,28.48936170212766,14.98181818181818
1457,Zuni Rolls with Raspberry Chipotle Sauce,4.375,115.93589743589745,203.01,73.66666666666666,34.07272727272728,109.52173913043478,19.642857142857142,114.72,111.20000000000002,0.4444444444444444,19.33333333333333,6.6923076923076925,13.444444444444443,0.0,5.333333333333333,0.0,4.416666666666667,7.153846153846153,6.137499999999999,4.470588235294118,5.5,0.0,0.0,0.0,3.2,4.0476190476190474,2.2727272727272725,1.4545454545454546,9.222222222222221,0.0,0.0,3.5319148936170213,2.1090909090909093
1478,Curried Lamb Burgers with Grilled Vegetables and Mint Raita,4.375,30.794871794871796,55.65,30.333333333333336,41.31636363636364,5.173913043478262,3.928571428571429,43.14,0.0,0.0,13.999999999999998,11.769230769230766,11.38888888888889,0.0,0.0,0.0,0.0,11.538461538461538,0.0,0.0,0.0,15.416666666666668,0.0,0.0,0.0,3.095238095238096,5.636363636363637,0.0,0.0,0.0,0.0,8.0,0.0
1490,Sweet-Onion Quesadillas,4.375,32.53846153846155,88.00000000000001,17.666666666666668,22.494545454545456,44.73913043478261,8.214285714285714,64.0,0.0,0.0,0.0,1.2307692307692308,19.55555555555556,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,Greek Feta Burger,4.375,78.86666666666667,199.235,46.0,8.098181818181818,51.91304347826087,5.1499999999999995,76.43,0.0,0.3333333333333333,113.33333333333333,3.0384615384615383,33.92222222222223,0.0,0.1333333333333333,0.0,5.008333333333334,8.676923076923078,4.425,16.705882352941178,1.5,104.16666666666669,0.0,0.0,2.864,4.0476190476190474,2.509090909090909,0.5454545454545454,11.422222222222224,4.343478260869565,0.0,6.382978723404255,0.7818181818181817
1510,"Watermelon, Feta, and Arugula Salad with Balsamic Glaze",4.375,43.794871794871796,133.2,0.0,17.698181818181816,38.47826086956522,15.714285714285715,12.459999999999999,0.0,52.77777777777778,60.33333333333333,17.53846153846154,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.16666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787234042553191,0.0
1527,Radish and Carrot Salad with Tuna and Capers,4.375,11.179487179487179,10.85,1.6666666666666667,18.356363636363636,31.956521739130434,28.57142857142857,19.68,0.0,124.11111111111111,71.33333333333333,12.692307692307693,11.61111111111111,0.0,4.4,0.0,5.5,11.153846153846153,8.3,11.823529411764707,16.25,0.0,0.0,0.0,4.4,5.238095238095238,4.363636363636363,1.0909090909090908,11.222222222222221,0.0,0.0,10.446808510638299,2.672727272727273
1536,Stellar Quinoa Burger,5.0,8.064102564102564,4.485,0.0,9.570909090909092,16.304347826086953,18.571428571428573,8.86,0.0,0.0,22.888888888888886,6.538461538461538,14.000000000000002,0.0,0.0,0.0,5.0,1.5384615384615383,1.25,20.294117647058822,8.5,0.0,0.0,5.8,4.8,5.0,3.6363636363636367,2.1818181818181817,9.777777777777777,12.695652173913045,0.0,18.97872340425532,2.0545454545454547
1602,Sashimi Salad with Soy and Orange,5.0,37.73076923076923,33.945,24.666666666666664,58.64363636363636,296.0,24.642857142857142,86.96,0.0,73.44444444444444,81.44444444444444,23.46153846153846,22.11111111111111,0.0,47.0,3.916666666666667,18.416666666666668,26.53846153846154,26.4125,18.88235294117647,19.0,40.0,0.0,5.44,30.4,28.571428571428573,14.09090909090909,30.545454545454547,15.777777777777779,7.91304347826087,0.0,22.48936170212766,13.018181818181816
1612,Parsi Potatoes with Egg,4.375,83.93589743589745,202.86,71.00000000000001,61.50181818181818,68.30434782608695,152.85714285714286,71.05999999999999,0.0,40.77777777777777,33.55555555555555,92.53846153846155,173.77777777777777,2.5,16.4,0.0,14.833333333333336,18.615384615384613,12.94375,25.470588235294116,21.5,11.666666666666668,0.0,11.620000000000001,12.48,17.142857142857142,9.363636363636363,14.000000000000004,18.333333333333332,10.086956521739133,0.0,14.787234042553193,14.327272727272728
1634,BA's Best Fried Chicken Sandwich,4.375,3.6794871794871793,7.21,16.666666666666668,1.7490909090909088,11.782608695652174,0.0,49.72,0.0,4.0,1.1111111111111112,9.230769230769232,0.0555555555555555,2.5,0.3333333333333333,0.0,4.0,15.076923076923077,0.8,2.294117647058824,1.25,9.166666666666668,0.0,0.0,7.359999999999999,2.619047619047619,3.909090909090909,3.636363636363636,0.1111111111111111,0.0,0.0,3.361702127659574,3.218181818181818
1690,Pasta With Tomatoes and Mozzarella,4.375,34.34615384615385,71.50000000000001,23.666666666666668,29.880000000000003,7.782608695652174,12.85714285714286,67.8,0.0,0.0,0.0,41.23076923076923,17.833333333333336,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,"Artichoke, Fennel, and Crispy Prosciutto Salad",4.375,80.08974358974359,100.83,38.0,71.0690909090909,218.82608695652172,126.07142857142857,147.2,8.0,47.888888888888886,94.55555555555554,27.15384615384615,76.77777777777777,0.0,17.0,0.0,108.08333333333334,47.07692307692308,54.375,20.411764705882355,33.75,16.666666666666668,0.0,0.2199999999999999,24.720000000000002,29.285714285714285,24.545454545454547,77.81818181818181,37.111111111111114,1.9130434782608692,0.0,32.76595744680851,19.381818181818183
1717,Grilled Cuban Sandwich (Sandwich Cubano),4.375,75.24358974358975,193.175,90.0,3.4799999999999995,93.73913043478261,0.0,174.88,0.0,1.4444444444444444,0.0,67.53846153846153,11.722222222222221,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,7.8936170212765955,13.745454545454544
1752,Chicken and Hominy Soup,4.375,3.2948717948717947,4.45,15.0,45.85454545454546,26.47826086956522,127.14285714285715,64.6,0.0,0.0,23.33333333333333,34.84615384615385,180.11111111111111,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,Hoisin-Glazed Meatloaf Sandwiches,4.375,62.65384615384615,106.38499999999999,90.66666666666666,7.654545454545453,46.2608695652174,17.857142857142858,156.3,0.0,85.0,23.888888888888893,8.538461538461538,46.055555555555564,0.0,4.533333333333333,0.0,7.25,13.0,8.75,14.0,17.75,0.0,0.0,0.0,5.92,7.142857142857142,5.727272727272727,1.6363636363636362,16.22222222222222,0.0,0.0,13.361702127659573,3.4545454545454546
1802,Grilled Lemon-Oregano Chicken Drumsticks,4.375,66.42307692307693,35.155,16.666666666666668,29.07636363636363,59.95652173913044,46.785714285714285,79.02,0.0,0.2222222222222222,32.22222222222222,8.23076923076923,18.33333333333333,0.0,0.6666666666666667,0.0,2.8333333333333335,4.384615384615384,1.7812499999999998,1.4705882352941178,0.75,0.0,0.0,0.2199999999999999,1.6,0.9523809523809524,1.0909090909090908,0.7272727272727273,3.7777777777777777,1.9130434782608692,0.0,1.1702127659574468,0.6727272727272727
1822,Black Olive and Goat Cheese Sandwiches,5.0,82.11025641025643,131.26,32.0,17.545454545454547,65.82608695652175,22.650000000000006,60.03,0.0,1.5555555555555556,115.77777777777777,71.11538461538461,27.088888888888892,0.0,40.93333333333333,0.0,3.9250000000000007,6.984615384615386,4.5375,15.352941176470589,0.25,0.0,0.0,0.0,1.584,3.333333333333333,2.2363636363636363,1.2727272727272725,24.422222222222224,4.343478260869565,0.0,3.8297872340425534,1.7272727272727273
1873,Mixed Pulses and Herb Soup,5.0,27.923076923076927,19.085,0.0,45.31636363636364,76.7391304347826,106.07142857142856,65.18,8.0,4.111111111111112,16.0,15.384615384615385,66.77777777777777,0.0,15.466666666666667,0.0,13.333333333333334,12.461538461538462,7.7250000000000005,14.47058823529412,21.0,0.4166666666666667,0.0,0.0,14.64,15.0,11.636363636363637,16.72727272727273,38.888888888888886,0.0,0.0,24.25531914893617,6.436363636363637
1896,Portobello Burgers with Red Pepper Mayonnaise,4.375,107.6794871794872,59.89999999999999,18.666666666666668,27.469090909090912,45.91304347826087,130.71428571428572,8.82,0.0,0.0,54.666666666666664,42.92307692307693,183.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.148936170212767,0.0
1939,Braised Rabbit with Grainy Mustard Sauce,4.375,9.987179487179489,8.905,16.666666666666668,3.8509090909090906,72.52173913043478,15.714285714285714,52.72,0.0,0.5555555555555556,0.4444444444444444,5.615384615384615,9.333333333333334,0.0,3.0,0.0,17.75,9.153846153846153,5.2875000000000005,5.529411764705883,2.25,0.0,0.0,0.0,10.24,12.142857142857142,6.545454545454546,62.54545454545454,10.333333333333332,0.0,0.0,4.085106382978724,4.745454545454545
2015,Spring Potato Salad with Tuna,4.375,62.17948717948718,106.11,37.0,39.487272727272725,44.173913043478265,29.285714285714285,37.18,0.0,46.55555555555556,50.77777777777778,20.384615384615387,13.222222222222221,2.5,10.4,0.0,8.916666666666668,10.999999999999998,6.2,5.470588235294118,5.75,11.666666666666668,0.0,0.0,6.16,3.095238095238096,4.0,11.454545454545457,2.0,0.0,0.0,4.659574468085107,9.763636363636364
2034,Lamb-Bacon Burgers with Spicy Aioli,5.0,123.33333333333334,205.64999999999998,72.66666666666667,2.578181818181818,46.26086956521739,5.0,96.72,0.0,13.333333333333334,16.444444444444446,53.69230769230769,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.787234042553191,0.0
2038,"Endive, Pear, and Stilton Salad",4.375,69.73076923076924,164.21000000000004,43.333333333333336,17.02909090909091,120.73913043478261,54.285714285714285,111.05999999999999,8.0,46.33333333333333,19.666666666666664,50.69230769230769,20.27777777777778,0.0,13.200000000000001,0.0,15.916666666666668,19.692307692307693,18.66875,16.352941176470587,50.25,16.666666666666668,0.0,23.2,11.040000000000001,13.333333333333334,23.0,16.0,32.111111111111114,18.26086956521739,0.0,25.638297872340424,12.690909090909091
2091,Spicy Vietnamese Beef and Noodle Soup,4.375,7.538461538461538,20.6,17.666666666666668,0.0,9.217391304347826,0.0,40.0,0.0,0.0,0.0,0.0,23.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,Arugula Salad with Lemon-Parmesan Dressing,4.375,42.44871794871795,85.2,28.666666666666668,16.152727272727272,87.21739130434783,14.285714285714286,67.7,0.0,81.88888888888889,60.33333333333333,83.15384615384616,16.22222222222222,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,27.538461538461533,0.5,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,11.617021276595743,2.5636363636363635
2155,Seared Asian Steak and Mushrooms on Mixed Greens with Ginger Dressing,4.375,23.256410256410255,20.785,7.666666666666666,54.46545454545454,37.08695652173913,15.714285714285715,23.240000000000002,0.0,40.0,45.22222222222222,8.153846153846153,14.666666666666668,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,10.106382978723406,6.2727272727272725
2156,Asparagus Vichyssoise with Mint,4.375,23.55128205128205,24.35,25.333333333333336,53.003636363636375,35.65217391304348,31.428571428571427,17.620000000000005,8.0,17.555555555555557,12.333333333333332,10.769230769230768,34.94444444444444,2.5,19.53333333333333,0.0,13.583333333333336,13.307692307692307,8.675,19.35294117647059,20.0,11.666666666666668,0.0,0.0,9.120000000000001,10.0,5.181818181818182,13.272727272727275,15.88888888888889,0.0,0.0,23.170212765957448,11.6
2206,Roast Beef Sandwiches with Lemon-Basil Mayonnaise and Roasted Red Onions,4.375,118.58974358974362,84.285,44.0,25.232727272727274,69.26086956521739,16.42857142857143,83.66,0.0,13.88888888888889,17.77777777777778,14.692307692307693,55.83333333333334,0.0,6.000000000000001,0.0,86.50000000000001,32.15384615384615,39.6,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,10.74468085106383,6.2727272727272725
2236,Simple Japanese White Rice,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,"Seared Tuna with Green Beans, Lemon and Wasabi",4.375,25.6025641025641,21.0,11.0,11.672727272727272,36.73913043478261,8.571428571428571,33.32,0.0,0.4444444444444444,6.333333333333334,4.153846153846153,8.444444444444443,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,3.9361702127659575,7.781818181818181
2288,To Cook Dried Udon Noodles,4.375,2.2948717948717947,0.0,0.0,28.581818181818186,0.0,12.85714285714286,25.0,0.0,0.0,0.0,0.0,17.833333333333336,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,Miso Soup with Vegetables and Tofu,4.375,5.128205128205128,5.0,0.0,3.6109090909090913,19.782608695652172,10.714285714285714,2.0,8.0,0.0,0.0,2.1538461538461537,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.1904761904761905,0.3636363636363636,0.1818181818181818,0.8888888888888888,0.0,0.0,11.76595744680851,0.0
2345,Lettuce Cups with Pork and Quinoa in Peanut Sauce,4.375,5.128205128205128,5.0,0.0,3.272727272727273,19.565217391304348,10.714285714285714,2.0,8.0,0.0,0.0,1.6153846153846154,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
2420,Monte Cubano,4.375,176.71794871794873,231.02499999999995,87.66666666666667,25.60363636363636,115.34782608695652,16.071428571428573,122.6,0.0,1.4444444444444444,0.0,80.61538461538461,10.999999999999998,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,7.8936170212765955,13.745454545454544
2520,"Asparagus, Fingerling Potato, and Goat Cheese Pizza",4.375,60.794871794871796,127.56,56.66666666666667,9.461818181818181,58.60869565217391,24.642857142857142,64.48,8.0,7.111111111111111,5.333333333333333,60.92307692307692,22.77777777777778,2.5,10.4,0.0,8.916666666666668,10.999999999999998,6.2,5.470588235294118,5.75,11.666666666666668,0.0,0.0,6.16,3.095238095238096,4.0,11.454545454545457,2.0,0.0,0.0,19.170212765957448,9.763636363636364
2521,Baked Polenta with Fontina Cheese,4.375,34.66666666666667,88.00000000000001,17.666666666666668,29.258181818181818,26.043478260869563,26.071428571428573,56.84,0.0,0.0,0.0,0.0,13.555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8510638297872335,0.0
2569,Mushroom Soup with Hazelnut Gremolata,4.375,49.14102564102564,90.21500000000002,4.0,28.32363636363636,23.565217391304344,27.5,22.740000000000002,0.0,118.33333333333334,11.0,18.23076923076923,34.55555555555556,0.0,7.866666666666667,0.0,9.583333333333332,13.461538461538462,11.58125,13.529411764705884,20.0,0.0,0.0,5.2,5.040000000000001,7.857142857142858,4.1818181818181825,1.2727272727272725,13.444444444444443,0.0,0.0,16.212765957446813,3.9272727272727272
2595,Chicken Pasta Salad in Creamy Curry Dressing,4.375,10.5,12.649999999999999,15.0,38.400000000000006,15.521739130434781,22.142857142857146,73.06,0.0,39.44444444444444,43.888888888888886,5.076923076923077,23.111111111111114,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,Braised Spiced Pork with Cao Lau Noodles,5.0,10.025641025641027,14.395,25.333333333333336,6.207272727272727,28.47826086956522,17.5,53.28,0.0,0.0,0.6666666666666666,2.0,15.944444444444445,0.0,6.066666666666666,0.0,7.5,7.6923076923076925,2.6875,6.764705882352942,5.25,0.0,0.0,0.0,8.4,9.523809523809524,6.2727272727272725,14.000000000000002,21.77777777777778,0.0,0.0,7.829787234042553,2.963636363636364
2660,Warm Jasmine Rice Salad with Shrimp and Thai Herbs,5.0,18.602564102564102,16.52,45.0,86.67636363636363,73.26086956521738,138.21428571428572,53.02,0.0,40.33333333333333,74.1111111111111,48.38461538461538,183.5,0.0,6.133333333333335,0.0,4.916666666666667,8.461538461538462,10.737499999999999,9.823529411764707,4.5,16.666666666666668,0.0,0.0,7.200000000000001,5.000000000000001,14.0,14.727272727272727,9.777777777777779,0.0,0.0,5.872340425531915,7.054545454545455
2684,Watermelon and Feta With Lime and Serrano Chili Peppers,5.0,50.34615384615385,137.265,0.0,44.26181818181818,41.21739130434783,113.21428571428572,28.02,0.0,186.1111111111111,115.77777777777777,8.538461538461538,38.833333333333336,0.0,20.933333333333334,0.0,6.75,92.3076923076923,54.1875,47.64705882352941,12.75,104.16666666666669,0.0,19.12,12.72,20.952380952380956,9.272727272727272,6.363636363636363,25.333333333333336,35.69565217391305,0.0,41.914893617021285,15.327272727272726
2738,Grilled Lime-Curry-Rubbed Hanger Steak with Fresh Melon-Cucumber Chutney,5.0,0.3717948717948717,0.31,0.0,45.839999999999996,10.956521739130434,4.285714285714286,2.3200000000000003,0.0,10.111111111111114,16.444444444444446,1.6153846153846154,1.8333333333333335,0.0,0.3999999999999999,0.0,5.083333333333333,3.384615384615384,3.1374999999999997,5.588235294117647,4.5,0.0,0.0,0.0,2.56,4.523809523809524,3.2727272727272725,2.1818181818181817,10.555555555555557,0.0,0.0,6.446808510638298,1.9454545454545455
2743,"Onion, Cheese, and Bacon Tart",4.375,135.4871794871795,256.5,63.333333333333336,44.16363636363636,69.04347826086956,19.642857142857142,101.1,0.0,0.0,0.0,78.0,19.55555555555556,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2745,"""Bloody Mary"" Tomato Toast with Celery and Horseradish",5.0,5.128205128205128,5.0,0.0,3.272727272727273,19.565217391304348,10.714285714285714,2.0,8.0,0.0,0.0,1.6153846153846154,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
2748,Chicken Salad Tea Sandwiches with Smoked Almonds,4.375,102.16666666666669,60.035,33.66666666666667,6.109090909090909,34.869565217391305,11.428571428571429,47.8,0.0,0.0,8.88888888888889,2.8461538461538463,6.666666666666667,0.0,0.0,0.0,5.0,1.5384615384615383,1.25,20.294117647058822,8.5,0.0,0.0,5.8,4.8,5.0,3.6363636363636367,2.1818181818181817,9.777777777777777,12.695652173913045,0.0,7.106382978723404,2.0545454545454547
